Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4hIEEPYExTYTr3Ow3sZF0G,"0qaq7Wbz8frkQzqBCops0p,3meKm27cYi7rttQlICYpkp,29c8c8UVfvvDTkco0Ndw4y","We Don't Talk Anymore - Nikko Mad Remix","We Don't Talk Anymore (Nikko Mad Remix)","Stereo Dub,Asonne,Nikko Mad",2023-12-17,177931,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.653,0.473,3,-10.054,1,0.303,0.445,0,0.112,0.311,116.112,4
0B7cfiWPAnwd7IVi1A1qDv,"4gus7u7NSeJ3OGIhOnNgIr,3e8TWuBQYgKBa6feub25D7","Learn To Fly - Ronan Remix","Learn To Fly (Ronan Remix)","Ituana,Ronan",2023-12-01,142622,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.742,0.665,4,-7.942,1,0.0315,0.164,0.484,0.165,0.869,122.016,4
0K7rNlTUvPkA40eju6eE3y,"4dLhakqpeWIymuJnoGTUfB","I Don't Wanna Wait","I Don't Wanna Wait","Cupido",2024-05-10,172166,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"chill house",0.761,0.564,7,-8.648,1,0.0302,0.269,0,0.186,0.507,115.003,4
5hqzT8JtqdXFnk2EiGv5P0,"3f5JR9NaEqu1ZVwgMmxt0W,1cUBpGGDgNQZ3XZn4wIzpV","About Damn Time","About Damn Time","Olivia Wayne,Javier Penna",2023-10-06,152295,45,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.846,0.637,3,-7.694,0,0.0474,0.00472,0.0000346,0.0686,0.517,114.992,4
3QEvcsamCcsxu72Wh0VoHL,"1vWOhY2gsar5XKVJqBfdrh,29c8c8UVfvvDTkco0Ndw4y","Don't Look Back in Anger - Nikko Mad Remix","Don't Look Back in Anger (Nikko Mad Remix)","Style Project,Nikko Mad",2023-10-13,197218,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.939,0.69,8,-8.639,0,0.113,0.825,0.000277,0.165,0.827,122.015,4
5ngIXy26kT4sY3ILXuHcgL,"62G1LvBKkkl7sLHqrGbAcp,3zrnHI8M8fvS6VmPF8behc","Radioactive - Krister Remix","Radioactive (Krister Remix)","Dual Sessions,Krister",2020-12-25,228991,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,reggae cover",0.712,0.646,9,-11.619,1,0.0354,0.0014,0.148,0.0902,0.41,124,3
40SI893useZh7kNd2OdXyW,"7mDPp4RHlXLWkyLAf3AFBx,5i4eNUpVpFKumuJnhhdwpp","Sultans Of Swing - Dataset Remix","Sultans of Swing (Dataset Remix)","Blue System,Dataset",2024-01-26,140000,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"italo disco",0.89,0.471,10,-8.622,0,0.039,0.111,0.208,0.16,0.816,120.026,4
4hizZa9dGxFoWxwq99ZvrJ,"6niRXUE5IPchgYvYD8Ck00,3e8TWuBQYgKBa6feub25D7","God Put A Smile Upon Your Face - Ronan Remix","God Put A Smile Upon Your Face (Ronan Remix)","Nikki Ocean,Ronan",2023-10-06,173760,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz pop",0.736,0.648,5,-7.94,0,0.037,0.145,0.297,0.131,0.674,125.029,4
7bHGlhtwAMSuaMyXn2GqII,"0qMl6zkAQhTdHzzFA31ZZK,29c8c8UVfvvDTkco0Ndw4y,3zrnHI8M8fvS6VmPF8behc","What a Wonderful World - Krister Remix","What a Wonderful World (Krister Remix)","No.oN,Nikko Mad,Krister",2023-06-16,95023,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.808,0.457,9,-11.727,1,0.291,0.545,0.213,0.391,0.559,121.973,4
0VQuNJqghamXoXE9MUtayQ,"7686VIQ7AquEtoHpM0rrQW,3f5JR9NaEqu1ZVwgMmxt0W","Kill Bill","Kill Bill","DJ Leao,Olivia Wayne",2023-06-09,138200,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.758,0.765,8,-8.566,1,0.0351,0.0518,0,0.249,0.57,108.016,4
2vRmIerfAgnsJeXm77MSuO,"6sZREHX9XWWC5van5XX6Q7,004F88I7EWH54o9jNfUbEn","Love is in the Air - Bellestar Remix","Love is in the Air (Bellestar Remix)","Urban Love,Bellestar",2021-06-25,193250,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,reggae cover",0.734,0.417,11,-12.162,0,0.0696,0.0746,0.732,0.087,0.784,117.964,4
3pjt0qN2hV0uCy5NLSMYjz,"1J6oTMVgZOOKh6ytjazn87,0qaq7Wbz8frkQzqBCops0p,5r1OHaNjhzMOn1J4lPi1SR","Can't Take My Eyes off You","Can't Take My Eyes off You","Natalie Renoir,Stereo Dub,Brazil XXI",2020-11-27,175613,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover",0.691,0.444,0,-8.641,1,0.0441,0.203,0.683,0.115,0.376,112.053,4
4dfuoV8vanxVlY7AnIUFa6,"1vWOhY2gsar5XKVJqBfdrh,0i3k339UuXjvhZt5MhT40T","What Is Love - G-Spliff Remix","What Is Love (G-Spliff Remix)","Style Project,G-Spliff",2023-12-22,132763,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.724,0.796,6,-7.704,0,0.0312,0.00735,0.534,0.103,0.324,113.989,4
4skHdxpVtqYXf75Ef6x65L,"4KrX2lMNXFQrzpkZnDDJTg,4DpQLwz0jhUU7wuT9phTlD,3dpTkLisXZEZNvQqLHgJb9","Eye in the Sky - DJ Style Remix","Eye in the Sky (Dj Style Remix)","James Farrelli,Sarah Menescal,DJ Style",2021-04-30,210437,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,bossa nova cover",0.733,0.577,11,-9.487,0,0.0286,0.0229,0.345,0.282,0.437,117.011,4
6nJFd7o25QSjV14rIFIMND,"4dLhakqpeWIymuJnoGTUfB","Sweet Dreams","Sweet Dreams","Cupido",2022-06-17,188869,60,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"chill house",0.726,0.429,10,-9.631,1,0.0314,0.0191,0.00000985,0.124,0.195,115.07,4
7CPUqolzjRHXKqOVjg5ikP,"1vWOhY2gsar5XKVJqBfdrh,3e8TWuBQYgKBa6feub25D7","Need You Now - Ronan Remix","Need You Now (Ronan Remix)","Style Project,Ronan",2024-05-03,154655,41,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.813,0.559,1,-8.764,0,0.0423,0.224,0.19,0.0974,0.587,116.012,4
2elwuVGPrE6EDLgiiNJR6R,"6NP40ldgw4kYtspZOziuii,3e8TWuBQYgKBa6feub25D7","Just an Illusion - Ronan Remix","Just an Illusion (Ronan Remix)","Eve St. Jones,Ronan",2022-10-14,175578,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.725,0.673,6,-6.165,0,0.042,0.443,0.00247,0.0996,0.597,95.017,4
0uoOxUiLcRsU8ZVsQtP9IC,"004F88I7EWH54o9jNfUbEn,7uURaMgSBw2wkwAqTdaisN","West End Girls","West End Girls","Bellestar,Sixth Finger",2020-10-02,179500,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.855,0.482,4,-10.242,0,0.163,0.0493,0.121,0.18,0.401,111.979,4
3o7CXtaxiXnrlNUfEJwm4H,"6tJrp4FYVXfFRZ3oIBD4SU,3meKm27cYi7rttQlICYpkp","Espresso","Espresso","Ladies On Mars,Asonne",2024-06-21,124517,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,funky house",0.927,0.656,4,-4.057,0,0.0414,0.173,0,0.109,0.965,109.974,4
54Jg0PL6btirwsSaH3YTJv,"5O4Wo1qbQZNpzBYC2qNahm,3dpTkLisXZEZNvQqLHgJb9","Don't Cha - DJ Style Mix","Don't Cha (DJ Style Mix)","Os Digitalistas,DJ Style",2024-04-19,183647,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.874,0.627,0,-10.077,1,0.0711,0.307,0.000339,0.0746,0.254,117.047,4
1x7NAvqHgCvhV549ls0FTE,"2mF9PcfpN8vxRtCfra8hz1,2vOzV5WdvOYH3K1NJyt7wb,0WRqpklDf9jCcdVitOJGn6","Sunset Lovers","Sunset Lovers","Thierry Von Der Warth,Horizon Blue,Carston",2022-08-12,176000,62,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"tropical house,chill house",0.806,0.741,1,-6.362,0,0.0471,0.0234,0.0000373,0.0746,0.563,119.971,4
34EYNFBkwkBk0Q9o6L3E2h,"4DpQLwz0jhUU7wuT9phTlD,004F88I7EWH54o9jNfUbEn","Thank You","Thank You","Sarah Menescal,Bellestar",2024-01-19,153559,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.744,0.62,9,-10.57,0,0.0632,0.0772,0.486,0.166,0.232,118.04,4
63qlXLidhj96q2tc08Es3S,"1V8oWdnA5lcwov8ehgy7n7","Passionfruit","Passionfruit","Shelly Sony",2021-04-09,156781,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.885,0.612,7,-4.926,1,0.0713,0.208,0.716,0.0932,0.349,111.97,4
01PbyRit2PM1eXZYBMc0iE,"6sZREHX9XWWC5van5XX6Q7,0E7IY32IiVPmSeXTW4D3wG,3e8TWuBQYgKBa6feub25D7","Tiny Dancer - Ronan Remix - Radio Edit","Tiny Dancer","Urban Love,Dew,Ronan",2019-05-17,243999,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,reggae cover",0.67,0.446,0,-11.353,1,0.0401,0.0896,0.471,0.0999,0.571,89.973,4
1HIj1pIcx7lLPojZwl621A,"004F88I7EWH54o9jNfUbEn,16qQcoH29BgfLJtFqSPT2f,2OfhO7rFJyxPWi4zqy9HxJ","How Deep is Your Love","How Deep is Your Love","Bellestar,Klub Rider,Glambeats Corp.",2019-04-26,218285,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.766,0.508,5,-10.887,0,0.0313,0.0134,0.199,0.105,0.565,104.994,4
1u6WRz27CF92Q939iemrEc,"4dLhakqpeWIymuJnoGTUfB","Beautiful Things","Beautiful Things","Cupido",2024-04-19,218947,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"chill house",0.7,0.501,10,-9.925,1,0.0545,0.0896,0,0.113,0.295,114.077,4
6iz26Mu9QuUBTMigT1ews0,"6Q5cnVb5SfF6RWedEp57Al,5wOJnqcvW3KLuyWmAJS8OR","Sad Eyes","Sad Eyes","Michelle Simonal,Von Mondo",2024-04-12,152750,40,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.853,0.426,11,-11.43,0,0.0452,0.361,0.457,0.114,0.565,109.968,4
2L43jfu6ajaSF09sPazrTE,"291jj37knNKRRyZYb8bpDu,1V8oWdnA5lcwov8ehgy7n7","Love You Inside Out","Love You Inside Out","Beluga's Trio,Shelly Sony",2020-04-24,222892,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.688,0.425,2,-14.774,0,0.134,0.376,0.0000025,0.107,0.825,77.013,4
4cxhbzDDWmqtqu6BoQeqr3,"438LjLnQMuisBU8nU2dkwI","Boys Don't Cry","Boys Don't Cry","Lifuki",2021-04-23,193660,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.745,0.568,7,-9.07,1,0.0303,0.335,0.00237,0.262,0.689,112.006,4
6nmU8lzv86jRm2DRydKdFM,"6GB5ciGInIXxCbTrqdgz1W","Duel","Duel","Amazonics",2021-04-02,193500,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.886,0.436,5,-12.207,1,0.0399,0.586,0.466,0.158,0.544,109.983,4
3nnON3beG96Kvwk3QkrcIO,"593TG88zhlcUxEYmhMYeIG,2d5lQo9YQ1DkAsBKTRp7Iu","Bette Davis Eyes","Bette Davis Eyes (feat. Karen Souza)","Jazzystics,Karen Souza",2009,238626,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover,bossa nova cover",0.741,0.319,0,-9.245,1,0.0296,0.247,0,0.105,0.177,100.006,4
20O4M9igBhkA1q8kqWfzk4,"3tFvFDca4inwWMY5vupFbX","Wonderwall","Cool Jazz Blends","The Cooltrane Quartet",2014-02-21,248546,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.723,0.273,8,-11.323,0,0.0327,0.796,0.0247,0.12,0.37,118.032,4
4rZg5aVDKwO3igw5gfCj9G,"0qaq7Wbz8frkQzqBCops0p,1lMjKkS1ugKPl54hTLU9Wa,0Le4cOls5QDSc7WP5M2IOw","As It Was","As It Was","Stereo Dub,Celso Mendes,Adelle",2022-09-16,191000,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,reggae cover,fake",0.692,0.117,6,-12.881,0,0.0344,0.841,0,0.082,0.385,119.959,4
7JhF43DEYvAS6S4TeSfkoT,"4DpQLwz0jhUU7wuT9phTlD","Here Comes the Sun","The Voice of the New Bossa Nova","Sarah Menescal",2014-06-21,152826,53,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.757,0.367,0,-14.189,1,0.0337,0.811,0.0000403,0.11,0.506,129.847,4
0LLUBWZSJOlQvN14eZAc5V,"0wf8Rn6bjZgEkKp0eV9omw,7itt3TRxFKHi5HXO9nqZKZ","Cold Heart","Cold Heart","Groove Da Praia,Marianne Pretty",2023-06-30,172750,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.752,0.527,0,-11.194,1,0.0326,0.0436,0.00000327,0.369,0.0987,95.059,4
2cYVWz1cFAzvz22hbRXmSq,"7675AXKo73FqKM9RDrGbf7","Training Season","Training Season","Nenei",2024-08-09,200500,34,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.881,0.366,10,-11.799,0,0.0354,0.26,0.000744,0.13,0.719,107.57,4
6ahLJwwsT0nKE6n9IFb2Zj,"3tFvFDca4inwWMY5vupFbX,4gus7u7NSeJ3OGIhOnNgIr","Big Yellow Taxi","Coffee Jazz Essentials","The Cooltrane Quartet,Ituana",2022-10-28,144000,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.464,0.324,2,-13.097,1,0.0347,0.798,0.000926,0.111,0.382,140.966,4
5IdEyLfCCyeq7GkOFAGBhd,"3t0AL6Nk9ZuRclRi0gjlfT,6LH7SUgERTDqDlpc2APvZu","Holiday","Holiday","Krister & Dalbani,Lee Avril",2020-11-13,208750,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.627,0.332,11,-14.973,0,0.0783,0.757,0.0552,0.149,0.51,119.473,3
1VXsXlE137O72CTNNcO6cm,"48eBlQXonG4CHpDSshfblU,7675AXKo73FqKM9RDrGbf7","That's What I Like","Jazz Sexiest Ladies, Vol. 2","Apollinare Rossi,Nenei",2019-03-22,254011,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.733,0.445,5,-14.376,0,0.0388,0.0538,0,0.127,0.605,125.003,4
4VT6XJ3qyarOCBcz0YzKWx,"6GB5ciGInIXxCbTrqdgz1W","Your Love Is King","Vintage Bossa Nova Café","Amazonics",2017-08-25,208124,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.808,0.352,9,-11.928,1,0.0342,0.271,0.0175,0.0994,0.275,120.038,4
32SkNdTcuxvUGjtv0ObOgu,"2d5lQo9YQ1DkAsBKTRp7Iu","Creep","Karen Souza Essentials","Karen Souza",2007,211306,57,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.69,0.235,0,-12.42,1,0.0305,0.704,0.000984,0.087,0.285,94.044,4
3VoamGkXelS0NOIVm1BBJg,"7gjr06Lie1BDJuefW3v9YQ","Happy","Flora","Flora Martínez",2016-09-23,207871,55,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"colombian pop,contemporary vocal jazz,coverchill,jazz cover,jazz pop",0.828,0.357,1,-10.394,1,0.0538,0.744,0.00556,0.0863,0.472,114.994,4
1f7ugfHGYzURq2nihUldG1,"0iRoi077zFrRThy27nP4GR,6DFSkfaVzPXCNeNk1pcth2","I Finally Found Someone","Duets","Jamie Lancaster,Cassandra Beck",2019-01-04,192200,37,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.726,0.264,5,-14.524,1,0.0443,0.513,0.0000527,0.104,0.379,74.989,4
0tcHTsTtZ1UDkvv53KgCdT,"5nXtsdye3qo5hbRGFfbC2g","Sea of Love","Sea of Love","The Molsbees",2020-12-04,222641,49,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.745,0.339,7,-16.013,1,0.034,0.28,0.0776,0.103,0.531,138.03,4
3TVF6ELGpYAWdW2ygBKr89,"3OvwaCrQZ9yTmwuQdwHOM1,0Le4cOls5QDSc7WP5M2IOw","I Wanna Dance with Somebody (Who Loves Me)","I Wanna Dance with Somebody (Who Loves Me)","BossArt Ensemble,Adelle",2021-05-28,232750,54,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,fake",0.709,0.514,0,-11.206,1,0.0283,0.2,0.000212,0.116,0.347,103.98,4
3p5TVaZfPqAiyJKY88XEzU,"6NP40ldgw4kYtspZOziuii,7jCV5SALc0WQePB2Rl5ABw","Last Train to London","Jazz, Coffee & Memories","Eve St. Jones,Massey",2014-04-25,227533,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.769,0.445,5,-11.609,1,0.0294,0.846,0.000413,0.294,0.637,115.063,4
0vPUh2zdpNyCKTKVUGct1Z,"3tFvFDca4inwWMY5vupFbX","Wonderful Life","Wonderful Life","The Cooltrane Quartet",2020-06-05,189000,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.714,0.187,6,-13.93,0,0.0299,0.935,0.000118,0.126,0.398,99.936,4
50DxwELMhzzkM74s5SGlTC,"6NP40ldgw4kYtspZOziuii","Simple Song","Simple Song","Eve St. Jones",2021-10-29,182480,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.766,0.467,10,-11.002,1,0.0431,0.333,0.308,0.381,0.666,140.033,4
5n4AFhL5Q7pikGJqjvY7ra,"0iRoi077zFrRThy27nP4GR","Take It Easy","Take It Easy","Jamie Lancaster",2020-01-17,195750,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.772,0.197,9,-16.566,1,0.0414,0.763,0.000182,0.0979,0.562,124.985,4
08HPc4fP6PWlr2xpPVXPCz,"0wf8Rn6bjZgEkKp0eV9omw","Don't Dream It’s Over","Don't Dream It’s Over","Groove Da Praia",2021-10-01,192696,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.714,0.586,0,-12.555,1,0.0403,0.0717,0.264,0.161,0.18,130.033,4
6uteqvtnxNOzwVDCrP3wmL,"6NP40ldgw4kYtspZOziuii","All Night Long (all Night)","French Café","Eve St. Jones",2022-01-07,229046,58,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.8,0.501,11,-10.94,0,0.0466,0.12,0.118,0.0373,0.464,151.97,4
0AG9vNUg8uYeagIjiuEZQS,"7675AXKo73FqKM9RDrGbf7","Peaches","Peaches","Nenei",2021-09-17,214250,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.531,0.364,0,-13.067,1,0.102,0.0572,0,0.105,0.492,75.28,4
3JQN4r78xj1pLL5fVAmBkg,"3tFvFDca4inwWMY5vupFbX,4gus7u7NSeJ3OGIhOnNgIr","Dancing with Myself","Dancing with Myself","The Cooltrane Quartet,Ituana",2021-03-05,186660,47,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.724,0.357,0,-12.526,1,0.0532,0.628,0.0000464,0.117,0.47,139.886,4
6CQD4TAchatceNJcTk5Ysq,"0wf8Rn6bjZgEkKp0eV9omw,4gus7u7NSeJ3OGIhOnNgIr","Talking in Your Sleep - Bossa Nova Mix","Talking in Your Sleep (Bossa Nova Mix)","Groove Da Praia,Ituana",2020-04-17,228500,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.816,0.471,0,-14.005,1,0.0368,0.464,0.0331,0.179,0.907,119.981,4
6lZsx6j9CRmFZj7innWPo0,"6NP40ldgw4kYtspZOziuii","I Feel It Coming","Make Your Move","Eve St. Jones",2020-08-14,215941,58,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.7,0.564,8,-11.012,1,0.0501,0.226,0.00012,0.109,0.748,156.089,4
4Kn1oBxtVSpWlHz3mUGQ3S,"4DpQLwz0jhUU7wuT9phTlD","Call Me","Café Bossa Nova","Sarah Menescal",2021-10-01,169787,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.778,0.518,5,-9.685,1,0.035,0.345,0.0344,0.104,0.506,93.975,4
7keh4M0uhHdKjiyE8OCYW7,"5r1OHaNjhzMOn1J4lPi1SR,506zjFvbbNJcjxY260lHDC","I Like Chopin - Bossa Nova Version","I Like Chopin (Bossa Nova Version)","Brazil XXI,Luca Giacco",2024-05-31,160724,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,bossa nova cover",0.869,0.581,0,-8.627,1,0.0304,0.289,0.297,0.0978,0.477,112.044,4
2b7cA59hRDSihRLoSqm2c1,"5W2wSFP3ZxgYAColX5r3wT,3OvwaCrQZ9yTmwuQdwHOM1","Dance Hall Days","Dance Hall Days","Lizette,BossArt Ensemble",2021-12-31,168000,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,bossa nova cover",0.694,0.332,8,-15.386,1,0.038,0.0882,0.000659,0.107,0.351,131.933,4
0KVc0ozfeFiAfBGUHuFG7X,"5r1OHaNjhzMOn1J4lPi1SR","No One is to Blame","Continental Star","Brazil XXI",2021-10-01,222446,41,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.63,0.425,11,-11.443,0,0.0506,0.191,0.00365,0.129,0.55,170.091,4
7fgWubo9LxOKy8C87h7cqA,"48eBlQXonG4CHpDSshfblU","Fast Car","Fast Car","Apollinare Rossi",2021-04-23,179500,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill",0.789,0.26,9,-13.457,1,0.265,0.112,0,0.0863,0.423,83.963,4
1skziAXmY45EPpIz89Yyte,"1HfyFtXcke6aZDFJlQA2p6,6Q5cnVb5SfF6RWedEp57Al","A Little Respect","A Little Respect","Banda Do Sul,Michelle Simonal",2023-03-31,181969,50,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.727,0.41,9,-11.608,1,0.0314,0.462,0.014,0.181,0.537,120.579,4
0PcWxBsfCHsiUmlWlbi71Q,"4DpQLwz0jhUU7wuT9phTlD","Love Hurts","Love Hurts","Sarah Menescal",2020-07-10,176246,52,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill",0.602,0.567,0,-11.537,1,0.0411,0.158,0.0912,0.0983,0.813,170.121,4
2yDC7kYcWpHal2cBITkwZf,"6NP40ldgw4kYtspZOziuii","New Light","New Light","Eve St. Jones",2021-11-26,188077,48,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.893,0.498,2,-9.714,1,0.0628,0.334,0.0472,0.0932,0.472,124.974,4
5XEXEhrdoBb0vgQrHy6P44,"4gus7u7NSeJ3OGIhOnNgIr","More Than a Woman","More Than a Woman","Ituana",2020-05-15,178000,52,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.757,0.375,9,-12.688,0,0.035,0.505,0.0183,0.121,0.495,100.026,4
1EZaWpEjv6QWUFOehbOETm,"0iRoi077zFrRThy27nP4GR","Golden","Golden","Jamie Lancaster",2020-04-17,207333,51,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"bossa nova cover,coverchill,jazz cover",0.902,0.173,7,-14.908,1,0.0668,0.54,0.0049,0.113,0.601,119.982,4
41JKFfUdoSyZ3f5zmLy7TQ,"7lxIB5EJMvQNt1Sd8R9g6Y,1Gym21QALPzzEVFMT3Ojay","You and I","You and I","Groove Messengers,Dinah York",2020-12-11,257079,43,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.77,0.504,11,-10.813,0,0.0453,0.281,0.303,0.116,0.638,90.004,4
3oLFzWx9spRsgviNTPMwOI,"7675AXKo73FqKM9RDrGbf7","No Tears Left to Cry","No Tears Left to Cry","Nenei",2021-10-29,210696,44,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.677,0.361,0,-9.738,1,0.0466,0.295,0,0.0692,0.492,84.984,4
1C7C0RNdTZBCJLq4BQPHrA,"3tFvFDca4inwWMY5vupFbX","Put Your Records On","Put Your Records On","The Cooltrane Quartet",2021-11-19,206647,46,spotify:user:o0fbzeszsjwj57ln417mucadz,2024-08-16T20:04:18Z,"coverchill,jazz cover",0.65,0.115,7,-18.102,1,0.0375,0.595,0,0.118,0.338,84.923,4
